system index,primary star type,close companion exists?,close companion star type,distant companion exists?,distant companion star type,primary name,close companion name,distant companion name,age,primary luminosity,close companion luminosity,distant companion luminosity,id,name,parent star(s),orbit index,parent body,moon index,belt length,type,size,composition,density,atmosphere thickness,primary atmospheric gas,oxygen,greenhouse effect,base temperature,proper temperature,surface liquid,liquid coverage,rings,geologically active,life,civilization,visual style,v2.0.0
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,10,Lerhun,1,39,-1,-1,8,1,0.00057,3,1.2,0,0,0,0,0,0,0,0,0,false,0,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,11,Sephi,1,39,-1,-1,8,1,0.0003,1,0.3,0,0,0,0,0,0,0,0,0,false,0,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,12,Chatrir,1,39,-1,-1,8,1,0.0024,1,0.3,0,0,0,0,0,0,0,0,0,true,2,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,13,Erbit,1,39,-1,-1,8,1,0.00014,1,0.3,0,0,0,0,0,0,0,0,0,true,1,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,14,Stumet,1,39,-1,-1,8,1,0.0007,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,15,Borkerebes,1,39,-1,-1,8,1,0.00011,1,0.3,0,0,0,0,0,0,0,0,0,false,0,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,16,Laur,1,39,-1,-1,8,1,0.0008,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,17,Nuthorda,1,16,-1,-1,4,1,0.0029,0,0.6,0,0,0,0,4,4,0,0,1,false,0,0,5,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,18,Dekes,1,16,-1,-1,4,1,0.00033,2,1.0,0,0,0,0,4,4,0,0,0,false,0,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,19,Tyton,1,16,-1,-1,4,1,0.00053,0,1.1,0,0,0,0,4,4,0,0,0,false,0,0,5,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,20,Urat,1,16,-1,-1,4,1,0.00047,0,1.0,0,0,0,0,4,4,0,0,1,false,0,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,21,Tharglitepan,1,21,-1,-1,5,1,0.002,1,0.5,0,0,0,0,3,3,0,0,0,true,1,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,22,Birsta,1,21,-1,-1,5,1,0.0001,1,0.5,0,0,0,0,3,3,0,0,0,true,1,0,1,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,23,Nutern,1,21,-1,-1,5,1,0.0011,1,0.3,0,0,0,0,3,3,0,0,1,true,1,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,24,Rian,1,21,-1,-1,5,1,0.00009,0,0.7,0,0,0,0,3,3,0,0,1,false,0,0,5,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,25,Ryirt,1,21,-1,-1,5,1,0.00033,1,0.5,0,0,0,0,3,3,0,0,0,true,1,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,26,Jurfers,2,22,-2,-1,null,0,300,5,0.2,-1,-1,0,0,3,3,0,0,1,false,0,0,5,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,27,Othat,2,41,-2,-1,null,0,4.3,1,0.4,0,0,0,0,0,0,0,0,0,false,0,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,28,Stireblu,2,26,-2,-1,null,0,6,1,0.4,4,1,0,2,2,2,0,0,0,true,1,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,29,Dobis,2,10,-2,-1,null,0,1.25,3,1.2,3,1,0,2,8,9,1,0.05,0,true,1,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,30,Tepi,2,37,-2,-1,null,0,1,2,0.9,0,0,0,0,0,0,0,0,0,false,0,0,3,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,31,Tibe,2,1,-2,-1,null,0,0.55,0,0.9,6,2,0,5,15,18,0,0,0,false,0,0,3,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,32,Sakan,2,3,-2,-1,null,0,0.3,0,1.0,0,0,0,0,13,13,0,0,0,false,0,0,3,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,33,Lirro,2,17,-2,-1,null,0,0.85,0,0.9,4,1,0,2,4,4,0,0,0,false,0,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,34,Tarpardu,2,33,-2,-1,5,1,0.00027,3,1.0,0,0,0,0,0,0,0,0,1,false,0,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,35,Rheortucert,2,33,-2,-1,5,1,0.00024,1,0.3,0,0,0,0,0,0,0,0,1,true,2,2,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,36,Thaberflin,2,33,-2,-1,5,1,0.0009,1,0.3,0,0,0,0,0,0,0,0,1,false,0,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,37,Derplorcat,2,33,-2,-1,5,1,0.0001,1,0.3,0,0,0,0,0,0,0,0,1,true,1,0,3,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,38,Steret,2,33,-2,-1,5,1,0.0017,1,0.5,0,0,0,0,0,0,0,0,1,false,0,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,39,Thorge,2,14,-2,-1,3,1,0.0012,0,0.7,0,0,0,0,5,5,0,0,0,false,0,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,40,Clahars,2,14,-2,-1,3,1,0.00016,0,0.7,0,0,0,0,5,5,0,0,1,false,0,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,41,Berfus,2,14,-2,-1,3,1,0.00016,2,1.2,0,0,0,0,5,5,0,0,1,false,0,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,42,Giir,1,25,0,0,null,5,0.015,1,0.4,1,2,0,0,2,2,0,0,0,true,2,2,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,43,Stegopho,1,25,0,1,null,5,0.003,1,0.5,0,0,0,0,2,2,0,0,0,true,1,0,5,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,44,Ogi,1,25,0,2,null,5,0.003,1,0.5,0,0,0,0,2,2,0,0,0,true,1,0,1,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,45,Saas,1,35,1,0,null,4,0.00012,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,46,Irrherscherturt,1,39,14,0,null,2,0.00016,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,0,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,47,Torhen,1,16,17,0,null,2,0.00009,0,0.6,0,0,0,0,4,4,0,0,0,false,0,0,5,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,48,Ropern,1,21,21,0,null,2,0.00009,1,0.4,0,0,0,0,3,3,0,0,0,false,0,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,49,Reo,1,21,23,0,null,2,0.00027,0,1.1,0,0,0,0,3,3,0,0,0,false,0,0,1,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,50,Bitrirthaorn,2,22,26,0,null,5,0.02,3,1.4,1,2,0,0,3,3,0,0,0,false,0,0,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,51,Vaiplon,2,22,26,1,null,5,0.06,1,0.4,1,2,0,0,3,3,0,0,0,false,0,0,3,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,52,Maru,2,22,26,2,null,5,0.04,1,0.4,1,1,0,0,3,3,0,0,0,true,1,0,5,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,53,Pharblurrat,2,41,27,0,null,4,0.0007,1,0.3,0,0,0,0,0,0,0,0,0,true,2,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,54,Anychas,2,41,27,1,null,4,0.0028,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,4,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,55,Sherlart,2,26,28,0,null,4,0.00007,1,0.5,0,0,0,0,2,2,0,0,0,true,2,2,2,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,56,Repilut,2,26,28,1,null,4,0.0028,1,0.4,0,0,0,0,2,2,0,0,0,true,2,0,3,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,57,Rhonyn,2,26,28,2,null,4,0.02,1,0.3,0,0,0,0,2,2,0,0,0,true,1,0,1,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,58,Najue,2,33,36,0,null,2,0.00027,0,0.6,0,0,0,0,0,0,0,0,0,false,0,0,3,
        0,3,false,-1,true,2,Brane A,Bastun B,Brane B,4.0,0.6849054012376294,0,0.1725813934948885,59,Thybernet,2,33,38,0,null,2,0.00021,1,0.5,0,0,0,0,0,0,0,0,0,false,0,0,1,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,0,Tetur,1,6,-1,-1,null,0,2.3,0,0.6,3,1,0,2,10,12,0,0,0,false,0,0,1,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,1,Plorut,1,2,-1,-1,null,0,0.04,0,1.0,1,1,0,0,14,14,0,0,0,false,0,0,0,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,2,Nilun,1,18,-1,-1,null,0,0.7,0,1.1,5,1,0,3,4,5,0,0,1,false,0,0,2,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,3,Kepacun,1,28,-1,-1,null,0,0.85,1,0.3,5,1,0,2,1,1,0,0,0,true,1,0,4,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,4,Parrhesten,1,14,-1,-1,null,0,0.4,0,0.8,1,1,0,0,5,5,0,0,0,false,0,0,1,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,5,Arshu,1,34,-1,-1,null,0,0.3,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,3,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,6,Borli,1,11,-1,-1,3,1,0.0029,0,0.9,1,1,0,0,7,7,0,0,0,false,0,0,2,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,7,Laret,1,11,-1,-1,3,1,0.0014,0,0.6,0,0,0,0,7,7,0,0,1,false,0,0,0,
        1,1,false,-1,false,-1,Nebors,Bastun B,Brane B,0.1,0.001375111269326265,0,0,8,Labu,1,11,-1,-1,3,1,0.0014,0,0.6,0,0,0,0,7,7,0,0,0,false,0,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,0,Trujun,1,12,-1,-1,null,0,1.5,0,1.0,6,1,0,1,6,6,0,0,0,false,0,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,1,Litarn,1,8,-1,-1,null,0,0.06,0,0.8,1,1,0,0,9,9,0,0,0,false,0,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,2,Steblo,1,29,-1,-1,null,0,0.1,3,1.2,1,2,0,0,1,1,0,0,1,false,0,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,3,Juirn,1,1,-1,-1,null,0,0.4,0,0.8,6,2,0,5,15,18,0,0,0,false,0,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,4,Ferreis,1,17,-1,-1,null,0,0.3,3,1.4,4,1,0,1,4,4,0,0,0,false,0,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,5,Briar,1,5,-1,-1,null,0,1,2,1.2,0,0,0,0,11,11,0,0,0,false,0,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,6,Taplore,1,20,-1,-1,null,0,0.1,3,1.2,1,2,0,0,3,3,0,0,0,false,0,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,7,Share,1,41,-1,-1,6,1,0.0001,0,1.1,0,0,0,0,0,0,0,0,1,false,0,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,8,Dathiurlon,1,41,-1,-1,6,1,0.00057,3,1.1,0,0,0,0,0,0,0,0,1,false,0,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,9,Legarcis,1,41,-1,-1,6,1,0.0003,1,0.3,0,0,0,0,0,0,0,0,0,false,0,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,10,Sathas,1,41,-1,-1,6,1,0.00009,1,0.4,0,0,0,0,0,0,0,0,0,true,2,2,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,11,Kursars,1,41,-1,-1,6,1,0.0003,1,0.4,0,0,0,0,0,0,0,0,0,true,1,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,12,Plukas,1,41,-1,-1,6,1,0.0005,1,0.4,0,0,0,0,0,0,0,0,0,true,2,2,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,13,Phudir,1,36,-1,-1,5,1,0.00009,1,0.3,0,0,0,0,0,0,0,0,1,true,1,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,14,Thirbor,1,36,-1,-1,5,1,0.0012,1,0.3,0,0,0,0,0,0,0,0,1,false,0,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,15,Ticar,1,36,-1,-1,5,1,0.0006,1,0.4,0,0,0,0,0,0,0,0,0,false,0,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,16,Horne,1,36,-1,-1,5,1,0.0005,3,1.0,0,0,0,0,0,0,0,0,0,false,0,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,17,Tartyflern,1,36,-1,-1,5,1,0.00014,3,1.4,0,0,0,0,0,0,0,0,0,false,0,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,18,Rosten,1,32,-1,-1,1,1,0.0035,1,0.3,0,0,0,0,0,0,0,0,0,true,1,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,19,Arsat,1,25,-1,-1,6,1,0.00024,1,0.5,0,0,0,0,2,2,0,0,1,true,1,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,20,Botracar,1,25,-1,-1,6,1,0.0005,1,0.3,0,0,0,0,2,2,0,0,0,true,1,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,21,Terut,1,25,-1,-1,6,1,0.0001,1,0.5,0,0,0,0,2,2,0,0,0,true,1,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,22,Nuchebela,1,25,-1,-1,6,1,0.0029,1,0.4,1,1,0,0,2,2,0,0,1,true,1,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,23,Laece,1,25,-1,-1,6,1,0.00043,1,0.5,0,0,0,0,2,2,0,0,0,true,1,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,24,Statuna,1,25,-1,-1,6,1,0.0008,1,0.3,0,0,0,0,2,2,0,0,1,false,0,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,25,Curbirt,2,0,-2,-1,null,0,200,5,0.2,-1,-1,0,0,16,16,0,0,1,false,0,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,26,Pluscos,2,26,-2,-1,null,0,60,5,0.2,-1,-1,0,0,2,2,0,0,1,false,0,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,27,Thirbreart,2,19,-2,-1,null,0,2.9,1,0.3,6,1,0,1,3,3,0,0,0,true,1,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,28,Tasciin,2,11,-2,-1,null,0,1.5,0,1.1,4,1,1,3,7,9,1,0.3,0,true,2,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,29,Phucet,2,31,-2,-1,null,0,0.2,1,0.5,4,1,0,3,1,2,0,0,0,true,1,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,30,Nisartrort,2,14,-2,-1,null,0,0.85,0,1.0,6,1,0,2,5,6,2,0.8,0,true,2,2,5,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,31,Durvar,2,16,-2,-1,null,0,0.3,0,0.9,4,1,0,0,4,4,0,0,1,false,0,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,32,Liplutin,2,38,-2,-1,7,1,0.00063,1,0.3,0,0,0,0,0,0,0,0,0,true,1,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,33,Botimova,2,38,-2,-1,7,1,0.0011,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,4,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,34,Phurtar,2,38,-2,-1,7,1,0.00009,0,0.9,0,0,0,0,0,0,0,0,0,false,0,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,35,Dirnatuva,2,38,-2,-1,7,1,0.00008,3,1.2,0,0,0,0,0,0,0,0,1,false,0,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,36,Merfleburs,2,38,-2,-1,7,1,0.0007,1,0.4,0,0,0,0,0,0,0,0,0,true,1,0,2,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,37,Mecha,2,38,-2,-1,7,1,0.00009,1,0.4,0,0,0,0,0,0,0,0,0,true,1,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,38,Totafa,2,38,-2,-1,7,1,0.0009,1,0.5,0,0,0,0,0,0,0,0,0,true,1,0,5,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,39,Recumurs,1,17,4,0,null,3,0.0004,0,0.6,0,0,0,0,4,4,0,0,0,false,0,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,40,Rarhecu,1,36,14,0,null,2,0.00016,1,0.3,0,0,0,0,0,0,0,0,0,false,0,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,41,Pibrit,1,25,22,0,null,2,0.00007,1,0.3,0,0,0,0,2,2,0,0,0,true,2,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,42,Larbern,2,26,26,0,null,5,0.00012,1,0.4,0,0,0,0,2,2,0,0,0,true,1,0,1,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,43,Flugurt,2,19,27,0,null,4,0.0007,1,0.5,0,0,0,0,3,3,0,0,0,false,0,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,44,Pocirborda,2,19,27,1,null,4,0.004,1,0.4,0,0,0,0,3,3,0,0,0,false,0,0,5,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,45,Tischi,2,19,27,2,null,4,0.04,1,0.4,1,2,0,0,3,3,0,0,0,true,1,0,3,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,46,Uni,2,11,28,0,null,4,0.00012,0,0.8,0,0,0,0,7,7,0,0,0,false,0,0,2,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,47,Dake,2,11,28,1,null,4,0.004,0,0.9,0,0,0,0,7,7,0,0,0,false,0,0,0,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,48,Aior,2,14,30,0,null,3,0.003,0,1.0,1,1,0,0,5,5,0,0,0,false,0,0,5,
        2,1,false,-1,true,2,Dabrart A,Bastun B,Dabrart B,3.7,0.07239600022099406,0,0.16629889657186817,49,Bubur,2,16,31,0,null,3,0.00012,0,0.6,0,0,0,0,4,4,0,0,0,false,0,0,1,
